ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	total_time	mean_time	train_loss	test_loss	TPR	FPR
126	../output/full/images/126.png	xor	30	60	29	1	1	1	0	1	1	1	6	32	6	4	7	7	7	1	10.0	Tanh	L1	0.3	200	279.6001434326172	1.398000717163086	0.693737	0.69286	1.0	1.0
127	../output/full/images/127.png	xor	30	60	29	1	1	1	0	1	1	1	6	32	6	4	7	7	7	1	10.0	Tanh	L1	0.3	400	541.0201549530029	1.3525503873825073	0.694397	0.692494	1.0	1.0
128	../output/full/images/128.png	xor	30	60	29	1	1	1	0	1	1	1	6	32	6	4	7	7	7	1	10.0	Tanh	L1	0.3	800	1019.3212032318115	1.2741515040397644	0.693652	0.692879	1.0	1.0
129	../output/full/images/129.png	xor	30	60	29	1	1	1	0	1	1	1	6	32	6	4	7	7	7	1	10.0	Tanh	L1	0.3	1600	1977.6811599731445	1.2360507249832153	0.693767	0.692809	1.0	1.0
130	../output/full/images/130.png	gauss	30	90	22	1	1	1	0	1	1	1	2	10	7	3	0	0	0	0	0.3	Sigmoid	L1	1.0	100	131.26301765441895	1.3126301765441895	0.318649	0.298824	0.9	0.1
131	../output/full/images/131.png	gauss	30	90	22	1	1	1	0	1	1	1	2	10	7	3	0	0	0	0	0.3	Sigmoid	L1	1.0	200	218.27101707458496	1.0913550853729248	0.255152	0.208065	1.0	0.1
132	../output/full/images/132.png	gauss	30	90	22	1	1	1	0	1	1	1	2	10	7	3	0	0	0	0	0.3	Sigmoid	L1	1.0	400	379.2860507965088	0.948215126991272	0.292516	0.178472	0.9	0.1
133	../output/full/images/133.png	gauss	30	90	22	1	1	1	0	1	1	1	2	10	7	3	0	0	0	0	0.3	Sigmoid	L1	1.0	800	696.3341236114502	0.8704176545143127	0.325187	0.168699	0.9	0.1
134	../output/full/images/134.png	gauss	30	90	22	1	1	1	0	1	1	1	2	10	7	3	0	0	0	0	0.3	Sigmoid	L1	1.0	1600	1341.2599563598633	0.8382874727249146	0.312847	0.161434	0.9	0.1
135	../output/full/images/135.png	circle	50	30	19	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0.003	Sigmoid	L2	0.003	100	91.64690971374512	0.9164690971374512	0.942057	1.01824	0.6326530612244898	0.6593406593406593
136	../output/full/images/136.png	circle	50	30	19	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0.003	Sigmoid	L2	0.003	200	152.99487113952637	0.7649743556976318	0.940178	1.01466	0.6530612244897959	0.6593406593406593
137	../output/full/images/137.png	circle	50	30	19	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0.003	Sigmoid	L2	0.003	400	276.4909267425537	0.6912273168563843	0.937459	1.00816	0.6938775510204082	0.6703296703296703
138	../output/full/images/138.png	circle	50	30	19	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0.003	Sigmoid	L2	0.003	800	551.7759323120117	0.6897199153900146	0.934441	0.997422	0.7346938775510204	0.6813186813186813
139	../output/full/images/139.png	circle	50	30	19	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0.003	Sigmoid	L2	0.003	1600	1027.7917385101318	0.6423698365688324	0.932129	0.979828	0.8775510204081632	0.7032967032967034
140	../output/full/images/140.png	xor	50	70	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.003	Tanh	L1	0.003	100	92.59796142578125	0.9259796142578125	0.764385	0.76145	0.45454545454545453	0.8888888888888888
141	../output/full/images/141.png	xor	50	70	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.003	Tanh	L1	0.003	200	155.82704544067383	0.7791352272033691	0.735736	0.731316	0.5454545454545454	0.8888888888888888
142	../output/full/images/142.png	xor	50	70	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.003	Tanh	L1	0.003	400	268.8868045806885	0.6722170114517212	0.689461	0.69164	0.8787878787878788	0.9629629629629629
143	../output/full/images/143.png	xor	50	70	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.003	Tanh	L1	0.003	800	517.0366764068604	0.6462958455085754	0.635784	0.616311	1.0	1.0
144	../output/full/images/144.png	xor	50	70	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.003	Tanh	L1	0.003	1600	1013.4587287902832	0.633411705493927	0.61352	0.588651	0.9696969696969697	1.0
145	../output/full/images/145.png	xor	0	10	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0001	ReLU	None	10.0	100	92.08798408508301	0.9208798408508301	0.809783	0.826463	0	0.9878048780487805
146	../output/full/images/146.png	xor	0	10	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0001	ReLU	None	10.0	200	148.35691452026367	0.7417845726013184	0.808557	0.82539	0	0.9878048780487805
147	../output/full/images/147.png	xor	0	10	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0001	ReLU	None	10.0	400	260.6329917907715	0.6515824794769287	0.806077	0.823131	0	1.0
148	../output/full/images/148.png	xor	0	10	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0001	ReLU	None	10.0	800	483.5078716278076	0.6043848395347595	0.80096	0.817973	0	1.0
149	../output/full/images/149.png	xor	0	10	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0001	ReLU	None	10.0	1600	936.7899894714355	0.5854937434196472	0.789624	0.803114	0	1.0
150	../output/full/images/150.png	gauss	50	40	21	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	Sigmoid	L1	1.0	100	101.7758846282959	1.017758846282959	0.547656	0.420792	0.8387096774193549	0.8275862068965517
151	../output/full/images/151.png	gauss	50	40	21	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	Sigmoid	L1	1.0	200	164.53099250793457	0.8226549625396729	0.550761	0.418682	0.8387096774193549	0.7931034482758621
152	../output/full/images/152.png	gauss	50	40	21	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	Sigmoid	L1	1.0	400	278.2320976257324	0.695580244064331	0.551309	0.416752	0.8387096774193549	0.7931034482758621
153	../output/full/images/153.png	gauss	50	40	21	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	Sigmoid	L1	1.0	800	516.8521404266357	0.6460651755332947	0.554836	0.414544	0.8387096774193549	0.7931034482758621
154	../output/full/images/154.png	gauss	50	40	21	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	Sigmoid	L1	1.0	1600	975.311279296875	0.6095695495605469	0.554423	0.412686	0.8387096774193549	0.7241379310344828
155	../output/full/images/155.png	circle	45	50	22	0	0	1	0	0	0	0	1	8	8	0	0	0	0	0	0.003	Sigmoid	None	0.03	100	106.79006576538086	1.0679006576538086	0.66536	0.668633	0.6136363636363636	0.14285714285714285
156	../output/full/images/156.png	circle	45	50	22	0	0	1	0	0	0	0	1	8	8	0	0	0	0	0	0.003	Sigmoid	None	0.03	200	182.02614784240723	0.9101307392120361	0.657226	0.65484	0.5681818181818182	0.08928571428571429
157	../output/full/images/157.png	circle	45	50	22	0	0	1	0	0	0	0	1	8	8	0	0	0	0	0	0.003	Sigmoid	None	0.03	400	327.82602310180664	0.8195650577545166	0.634264	0.613793	0.4090909090909091	0.05357142857142857
158	../output/full/images/158.png	circle	45	50	22	0	0	1	0	0	0	0	1	8	8	0	0	0	0	0	0.003	Sigmoid	None	0.03	800	606.5630912780762	0.7582038640975952	0.608483	0.552097	0	0
159	../output/full/images/159.png	circle	45	50	22	0	0	1	0	0	0	0	1	8	8	0	0	0	0	0	0.003	Sigmoid	None	0.03	1600	1158.1990718841553	0.723874419927597	0.577773	0.518741	0.29545454545454547	0.05357142857142857
160	../output/full/images/160.png	xor	15	90	28	0	0	1	0	0	0	0	6	21	1	8	2	1	1	8	0.1	Sigmoid	None	3.0	100	174.98493194580078	1.7498493194580078	0.71147	0.690122	1.0	1.0
161	../output/full/images/161.png	xor	15	90	28	0	0	1	0	0	0	0	6	21	1	8	2	1	1	8	0.1	Sigmoid	None	3.0	200	291.7177677154541	1.4585888385772705	0.713943	0.690151	1.0	1.0
162	../output/full/images/162.png	xor	15	90	28	0	0	1	0	0	0	0	6	21	1	8	2	1	1	8	0.1	Sigmoid	None	3.0	400	528.195858001709	1.3204896450042725	0.711905	0.690121	1.0	1.0
163	../output/full/images/163.png	xor	15	90	28	0	0	1	0	0	0	0	6	21	1	8	2	1	1	8	0.1	Sigmoid	None	3.0	800	1027.2810459136963	1.2841013073921204	0.710361	0.690134	1.0	1.0
164	../output/full/images/164.png	xor	15	90	28	0	0	1	0	0	0	0	6	21	1	8	2	1	1	8	0.1	Sigmoid	None	3.0	1600	2030.4739475250244	1.2690462172031403	0.712024	0.690121	1.0	1.0
165	../output/full/images/165.png	xor	15	80	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1.0	ReLU	L1	0.01	100	99.22623634338379	0.9922623634338379	0.735351	0.695979	0.5	0.4166666666666667
166	../output/full/images/166.png	xor	15	80	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1.0	ReLU	L1	0.01	200	160.36105155944824	0.8018052577972412	0.712377	0.691733	1.0	1.0
167	../output/full/images/167.png	xor	15	80	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1.0	ReLU	L1	0.01	400	280.16209602355957	0.7004052400588989	0.698382	0.688704	0.625	0.7916666666666666
168	../output/full/images/168.png	xor	15	80	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1.0	ReLU	L1	0.01	800	520.0059413909912	0.650007426738739	0.703062	0.687808	0.5	0.7083333333333334
169	../output/full/images/169.png	xor	15	80	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1.0	ReLU	L1	0.01	1600	1003.88503074646	0.6274281442165375	0.725783	0.685155	0.5	0.7083333333333334
170	../output/full/images/170.png	spiral	45	40	28	0	0	0	0	1	0	0	2	9	5	4	0	0	0	0	10.0	Sigmoid	None	0.1	100	125.88620185852051	1.258862018585205	0.693147	0.693147	0	0
171	../output/full/images/171.png	spiral	45	40	28	0	0	0	0	1	0	0	2	9	5	4	0	0	0	0	10.0	Sigmoid	None	0.1	200	209.81907844543457	1.0490953922271729	0.693147	0.693147	0	0
172	../output/full/images/172.png	spiral	45	40	28	0	0	0	0	1	0	0	2	9	5	4	0	0	0	0	10.0	Sigmoid	None	0.1	400	378.23033332824707	0.9455758333206177	0.693147	0.693147	0	0
173	../output/full/images/173.png	spiral	45	40	28	0	0	0	0	1	0	0	2	9	5	4	0	0	0	0	10.0	Sigmoid	None	0.1	800	751.7726421356201	0.9397158026695251	0.693147	0.693147	0	0
174	../output/full/images/174.png	spiral	45	40	28	0	0	0	0	1	0	0	2	9	5	4	0	0	0	0	10.0	Sigmoid	None	0.1	1600	1417.8476333618164	0.8861547708511353	0.693147	0.693147	0	0
175	../output/full/images/175.png	circle	50	70	22	0	0	0	0	1	0	0	5	32	8	7	3	8	6	0	1e-05	Linear	None	0.01	100	156.2948226928711	1.562948226928711	1.17174	0.958482	0.4583333333333333	0.5
176	../output/full/images/176.png	circle	50	70	22	0	0	0	0	1	0	0	5	32	8	7	3	8	6	0	1e-05	Linear	None	0.01	200	264.15181159973145	1.3207590579986572	1.16967	0.954865	0.4583333333333333	0.5
177	../output/full/images/177.png	circle	50	70	22	0	0	0	0	1	0	0	5	32	8	7	3	8	6	0	1e-05	Linear	None	0.01	400	485.5637550354004	1.213909387588501	1.16722	0.950179	0.4583333333333333	0.5
178	../output/full/images/178.png	circle	50	70	22	0	0	0	0	1	0	0	5	32	8	7	3	8	6	0	1e-05	Linear	None	0.01	800	916.7318344116211	1.1459147930145264	1.1652	0.944422	0.4583333333333333	0.5
179	../output/full/images/179.png	circle	50	70	22	0	0	0	0	1	0	0	5	32	8	7	3	8	6	0	1e-05	Linear	None	0.01	1600	1782.0706367492676	1.1137941479682922	1.16896	0.907998	0.4583333333333333	0.5
180	../output/full/images/180.png	spiral	20	50	28	1	0	1	1	1	1	1	6	35	6	8	7	8	4	2	0.1	Sigmoid	L1	1.0	100	167.25492477416992	1.6725492477416992	0.698634	0.691339	0	0
181	../output/full/images/181.png	spiral	20	50	28	1	0	1	1	1	1	1	6	35	6	8	7	8	4	2	0.1	Sigmoid	L1	1.0	200	293.2467460632324	1.466233730316162	0.698532	0.691339	0	0
182	../output/full/images/182.png	spiral	20	50	28	1	0	1	1	1	1	1	6	35	6	8	7	8	4	2	0.1	Sigmoid	L1	1.0	400	555.8257102966309	1.3895642757415771	0.698517	0.691339	0	0
183	../output/full/images/183.png	spiral	20	50	28	1	0	1	1	1	1	1	6	35	6	8	7	8	4	2	0.1	Sigmoid	L1	1.0	800	1058.0666065216064	1.322583258152008	0.698515	0.691339	0	0
184	../output/full/images/184.png	spiral	20	50	28	1	0	1	1	1	1	1	6	35	6	8	7	8	4	2	0.1	Sigmoid	L1	1.0	1600	2025.6965160369873	1.266060322523117	0.698513	0.691339	0	0
185	../output/full/images/185.png	spiral	15	10	23	1	1	1	1	1	1	1	1	8	8	0	0	0	0	0	0.0001	Sigmoid	L2	10.0	100	116.96386337280273	1.1696386337280273	0.785212	0.814514	0.15730337078651685	0.16483516483516483
186	../output/full/images/186.png	spiral	15	10	23	1	1	1	1	1	1	1	1	8	8	0	0	0	0	0	0.0001	Sigmoid	L2	10.0	200	188.76290321350098	0.9438145160675049	0.784368	0.81294	0.16853932584269662	0.16483516483516483
187	../output/full/images/187.png	spiral	15	10	23	1	1	1	1	1	1	1	1	8	8	0	0	0	0	0	0.0001	Sigmoid	L2	10.0	400	341.1450386047363	0.8528625965118408	0.782706	0.809826	0.16853932584269662	0.17582417582417584
188	../output/full/images/188.png	spiral	15	10	23	1	1	1	1	1	1	1	1	8	8	0	0	0	0	0	0.0001	Sigmoid	L2	10.0	800	655.0769805908203	0.8188462257385254	0.779487	0.803729	0.1797752808988764	0.17582417582417584
189	../output/full/images/189.png	spiral	15	10	23	1	1	1	1	1	1	1	1	8	8	0	0	0	0	0	0.0001	Sigmoid	L2	10.0	1600	1286.4940166473389	0.8040587604045868	0.773462	0.792064	0.19101123595505617	0.17582417582417584
190	../output/full/images/190.png	xor	25	80	25	1	1	1	1	1	1	1	5	31	3	7	6	7	8	0	3.0	Tanh	L2	0.01	100	167.33098030090332	1.6733098030090332	0.69261	0.689659	0	0
191	../output/full/images/191.png	xor	25	80	25	1	1	1	1	1	1	1	5	31	3	7	6	7	8	0	3.0	Tanh	L2	0.01	200	280.4110050201416	1.402055025100708	0.693135	0.69314	0	0
192	../output/full/images/192.png	xor	25	80	25	1	1	1	1	1	1	1	5	31	3	7	6	7	8	0	3.0	Tanh	L2	0.01	400	562.021017074585	1.4050525426864624	0.693122	0.693131	0	0
193	../output/full/images/193.png	xor	25	80	25	1	1	1	1	1	1	1	5	31	3	7	6	7	8	0	3.0	Tanh	L2	0.01	800	1219.4123268127441	1.5242654085159302	0.693148	0.693146	0	0
194	../output/full/images/194.png	xor	25	80	25	1	1	1	1	1	1	1	5	31	3	7	6	7	8	0	3.0	Tanh	L2	0.01	1600	2160.287380218506	1.3501796126365662	0.693148	0.693142	0	0
195	../output/full/images/195.png	spiral	20	90	4	1	0	0	0	0	0	0	3	12	4	4	4	0	0	0	1e-05	Sigmoid	None	10.0	100	138.0150318145752	1.380150318145752	0.693348	0.692657	0.45454545454545453	0.5555555555555556
196	../output/full/images/196.png	spiral	20	90	4	1	0	0	0	0	0	0	3	12	4	4	4	0	0	0	1e-05	Sigmoid	None	10.0	200	230.96203804016113	1.1548101902008057	0.693348	0.692657	0.45454545454545453	0.5555555555555556
197	../output/full/images/197.png	spiral	20	90	4	1	0	0	0	0	0	0	3	12	4	4	4	0	0	0	1e-05	Sigmoid	None	10.0	400	409.95001792907715	1.0248750448226929	0.693348	0.692657	0.45454545454545453	0.5555555555555556
198	../output/full/images/198.png	spiral	20	90	4	1	0	0	0	0	0	0	3	12	4	4	4	0	0	0	1e-05	Sigmoid	None	10.0	800	761.7490291595459	0.9521862864494324	0.693351	0.692657	0.45454545454545453	0.5555555555555556
199	../output/full/images/199.png	spiral	20	90	4	1	0	0	0	0	0	0	3	12	4	4	4	0	0	0	1e-05	Sigmoid	None	10.0	1600	1475.445032119751	0.9221531450748444	0.693355	0.692656	0.45454545454545453	0.5555555555555556
