ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	iteration	total_time	mean_time	train_loss	test_loss	train_TPR	train_FPR	test_TPR	test_FPR
137	images/137.png	gauss	35	10	6	0	1	1	1	1	0	0	2	11	7	4	0	0	0	0	0.1	Linear	L2	0.3	100	3333	1516.329	15.163	1.127	1.127	1.0	1.0	1.0	1.0
138	images/138.png	gauss	35	10	6	0	1	1	1	1	0	0	2	11	7	4	0	0	0	0	0.1	Linear	L2	0.3	200	6666	3008.778	15.044	1.127	1.127	1.0	1.0	1.0	1.0
139	images/139.png	gauss	35	10	6	0	1	1	1	1	0	0	2	11	7	4	0	0	0	0	0.1	Linear	L2	0.3	400	13333	6007.621	15.019	1.127	1.127	1.0	1.0	1.0	1.0
140	images/140.png	spiral	30	90	3	1	0	0	1	1	1	0	6	32	8	7	4	8	2	3	0.01	Linear	None	0.001	25	1666	912.104	36.484	0.727	1.17	0.424	0.455	0.5	0.167
141	images/141.png	spiral	30	90	3	1	0	0	1	1	1	0	6	32	8	7	4	8	2	3	0.01	Linear	None	0.001	50	3333	1836.12	36.722	0.727	1.17	0.424	0.455	0.5	0.167
142	images/142.png	spiral	30	90	3	1	0	0	1	1	1	0	6	32	8	7	4	8	2	3	0.01	Linear	None	0.001	100	6666	3667.528	36.675	0.727	1.17	0.424	0.455	0.5	0.167
143	images/143.png	spiral	30	90	3	1	0	0	1	1	1	0	6	32	8	7	4	8	2	3	0.01	Linear	None	0.001	200	13333	7298.219	36.491	0.727	1.17	0.424	0.455	0.5	0.167
144	images/144.png	spiral	30	90	3	1	0	0	1	1	1	0	6	32	8	7	4	8	2	3	0.01	Linear	None	0.001	400	26666	14538.85	36.347	0.727	1.17	0.424	0.455	0.5	0.167
145	images/145.png	xor	15	30	26	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.03	Tanh	L2	0.03	25	192	85.934	3.437	0.711	0.644	0.867	0.767	0.717	0.675
146	images/146.png	xor	15	30	26	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.03	Tanh	L2	0.03	50	384	187.432	3.749	0.706	0.637	0.867	0.767	0.717	0.675
147	images/147.png	xor	15	30	26	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.03	Tanh	L2	0.03	100	769	354.794	3.548	0.7	0.627	0.9	0.733	0.683	0.637
148	images/148.png	xor	15	30	26	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.03	Tanh	L2	0.03	200	1538	679.315	3.397	0.702	0.604	0.9	0.7	0.65	0.637
149	images/149.png	xor	15	30	26	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.03	Tanh	L2	0.03	400	3076	1336.847	3.342	0.709	0.593	0.9	0.7	0.667	0.65
150	images/150.png	spiral	10	50	29	1	1	1	1	1	1	1	6	38	7	4	4	7	8	8	0.3	Sigmoid	L2	1.0	25	172	119.971	4.799	0.693	0.694	0	0	0	0
151	images/151.png	spiral	10	50	29	1	1	1	1	1	1	1	6	38	7	4	4	7	8	8	0.3	Sigmoid	L2	1.0	50	344	237.469	4.749	0.693	0.693	0	0	0	0
152	images/152.png	spiral	10	50	29	1	1	1	1	1	1	1	6	38	7	4	4	7	8	8	0.3	Sigmoid	L2	1.0	100	689	458.638	4.586	0.693	0.693	0	0	0	0
153	images/153.png	spiral	10	50	29	1	1	1	1	1	1	1	6	38	7	4	4	7	8	8	0.3	Sigmoid	L2	1.0	200	1379	907.319	4.537	0.693	0.693	0	0	0	0
154	images/154.png	spiral	10	50	29	1	1	1	1	1	1	1	6	38	7	4	4	7	8	8	0.3	Sigmoid	L2	1.0	400	2758	1792.748	4.482	0.693	0.693	0	0	0	0
155	images/155.png	gauss	45	10	29	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1e-05	Tanh	L2	3.0	25	172	77.052	3.082	0.486	0.538	1.0	0.833	0.965	0.543
156	images/156.png	gauss	45	10	29	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1e-05	Tanh	L2	3.0	50	344	167.997	3.36	0.486	0.538	1.0	0.833	0.965	0.543
157	images/157.png	gauss	45	10	29	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1e-05	Tanh	L2	3.0	100	689	330.679	3.307	0.486	0.538	1.0	0.833	0.965	0.543
158	images/158.png	gauss	45	10	29	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1e-05	Tanh	L2	3.0	200	1379	636.103	3.181	0.486	0.537	1.0	0.833	0.965	0.543
159	images/159.png	gauss	45	10	29	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1e-05	Tanh	L2	3.0	400	2758	1233.117	3.083	0.485	0.536	1.0	0.833	0.965	0.543
160	images/160.png	spiral	50	60	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.003	Tanh	None	0.3	25	2500	937.203	37.488	0.662	0.657	0.344	0.288	0.41	0.317
161	images/161.png	spiral	50	60	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.003	Tanh	None	0.3	50	5000	1891.575	37.832	0.667	0.645	0.328	0.271	0.41	0.268
162	images/162.png	spiral	50	60	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.003	Tanh	None	0.3	100	10000	3788.29	37.883	0.668	0.632	0.393	0.305	0.359	0.268
163	images/163.png	spiral	50	60	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.003	Tanh	None	0.3	200	20000	7534.876	37.674	0.668	0.622	0.393	0.305	0.359	0.293
164	images/164.png	spiral	50	60	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.003	Tanh	None	0.3	400	40000	15024.046	37.56	0.661	0.612	0.426	0.305	0.333	0.268
165	images/165.png	xor	5	80	20	1	1	1	1	1	1	0	1	5	5	0	0	0	0	0	0.01	Sigmoid	L2	0.03	25	250	116.029	4.641	0.65	0.663	0.977	1.0	0.96	1.0
166	images/166.png	xor	5	80	20	1	1	1	1	1	1	0	1	5	5	0	0	0	0	0	0.01	Sigmoid	L2	0.03	50	500	252.699	5.054	0.605	0.626	1.0	1.0	1.0	1.0
167	images/167.png	xor	5	80	20	1	1	1	1	1	1	0	1	5	5	0	0	0	0	0	0.01	Sigmoid	L2	0.03	100	1000	489.262	4.893	0.524	0.558	1.0	1.0	1.0	1.0
168	images/168.png	xor	5	80	20	1	1	1	1	1	1	0	1	5	5	0	0	0	0	0	0.01	Sigmoid	L2	0.03	200	2000	939.589	4.698	0.444	0.487	1.0	1.0	1.0	1.0
169	images/169.png	xor	5	80	20	1	1	1	1	1	1	0	1	5	5	0	0	0	0	0	0.01	Sigmoid	L2	0.03	400	4000	1841.236	4.603	0.382	0.425	1.0	1.0	1.0	1.0
170	images/170.png	spiral	45	20	18	1	1	1	0	1	0	0	1	5	5	0	0	0	0	0	0.1	Sigmoid	None	0.01	25	277	127.127	5.085	0.684	0.676	0.391	0.294	0.416	0.205
171	images/171.png	spiral	45	20	18	1	1	1	0	1	0	0	1	5	5	0	0	0	0	0	0.1	Sigmoid	None	0.01	50	555	272.691	5.454	0.683	0.663	0.652	0.353	0.519	0.422
172	images/172.png	spiral	45	20	18	1	1	1	0	1	0	0	1	5	5	0	0	0	0	0	0.1	Sigmoid	None	0.01	100	1111	539.038	5.39	0.765	0.591	0.783	0.529	0.584	0.602
173	images/173.png	spiral	45	20	18	1	1	1	0	1	0	0	1	5	5	0	0	0	0	0	0.1	Sigmoid	None	0.01	200	2222	1051.283	5.256	0.792	0.556	0.826	0.529	0.584	0.651
174	images/174.png	spiral	45	20	18	1	1	1	0	1	0	0	1	5	5	0	0	0	0	0	0.1	Sigmoid	None	0.01	400	4444	2050.994	5.127	0.818	0.48	0.87	0.471	0.623	0.675
175	images/175.png	spiral	15	30	8	1	0	0	1	0	0	0	6	32	1	8	6	4	6	7	0.003	Sigmoid	L1	0.3	25	625	368.282	14.731	0.697	0.691	1.0	1.0	1.0	1.0
176	images/176.png	spiral	15	30	8	1	0	0	1	0	0	0	6	32	1	8	6	4	6	7	0.003	Sigmoid	L1	0.3	50	1250	728.206	14.564	0.697	0.691	1.0	1.0	1.0	1.0
177	images/177.png	spiral	15	30	8	1	0	0	1	0	0	0	6	32	1	8	6	4	6	7	0.003	Sigmoid	L1	0.3	100	2500	1449.542	14.495	0.697	0.691	1.0	1.0	1.0	1.0
178	images/178.png	spiral	15	30	8	1	0	0	1	0	0	0	6	32	1	8	6	4	6	7	0.003	Sigmoid	L1	0.3	200	5000	2905.668	14.528	0.697	0.691	1.0	1.0	1.0	1.0
179	images/179.png	spiral	15	30	8	1	0	0	1	0	0	0	6	32	1	8	6	4	6	7	0.003	Sigmoid	L1	0.3	400	10000	5767.077	14.418	0.697	0.691	1.0	1.0	1.0	1.0
180	images/180.png	circle	15	60	13	0	0	0	1	0	1	1	1	2	2	0	0	0	0	0	0.03	Sigmoid	L2	0.001	25	384	167.825	6.713	0.509	0.481	0.895	0.19	0.917	0.295
181	images/181.png	circle	15	60	13	0	0	0	1	0	1	1	1	2	2	0	0	0	0	0	0.03	Sigmoid	L2	0.001	50	769	355.748	7.115	0.482	0.446	0.93	0.19	0.917	0.295
182	images/182.png	circle	15	60	13	0	0	0	1	0	1	1	1	2	2	0	0	0	0	0	0.03	Sigmoid	L2	0.001	100	1538	701.19	7.012	0.461	0.414	0.947	0.206	0.944	0.295
183	images/183.png	circle	15	60	13	0	0	0	1	0	1	1	1	2	2	0	0	0	0	0	0.03	Sigmoid	L2	0.001	200	3076	1380.576	6.903	0.45	0.394	0.965	0.238	0.972	0.318
184	images/184.png	circle	15	60	13	0	0	0	1	0	1	1	1	2	2	0	0	0	0	0	0.03	Sigmoid	L2	0.001	400	6153	2708.86	6.772	0.447	0.383	0.965	0.238	0.972	0.318
185	images/185.png	gauss	10	40	20	1	1	1	1	0	1	1	4	20	4	5	8	3	0	0	1e-05	Tanh	None	0.003	25	250	143.812	5.752	0.458	0.445	0.974	0.024	0.951	0.034
186	images/186.png	gauss	10	40	20	1	1	1	1	0	1	1	4	20	4	5	8	3	0	0	1e-05	Tanh	None	0.003	50	500	296.354	5.927	0.456	0.443	0.974	0.024	0.951	0.034
187	images/187.png	gauss	10	40	20	1	1	1	1	0	1	1	4	20	4	5	8	3	0	0	1e-05	Tanh	None	0.003	100	1000	583.613	5.836	0.452	0.439	0.974	0.024	0.951	0.034
188	images/188.png	gauss	10	40	20	1	1	1	1	0	1	1	4	20	4	5	8	3	0	0	1e-05	Tanh	None	0.003	200	2000	1132.843	5.664	0.445	0.432	0.974	0.024	0.984	0.034
189	images/189.png	gauss	10	40	20	1	1	1	1	0	1	1	4	20	4	5	8	3	0	0	1e-05	Tanh	None	0.003	400	4000	2216.041	5.54	0.43	0.417	0.974	0.024	0.984	0.034
190	images/190.png	spiral	20	60	30	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.01	Linear	L2	0.03	25	166	73.628	2.945	0.786	0.758	0.397	0.323	0.429	0.474
191	images/191.png	spiral	20	60	30	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.01	Linear	L2	0.03	50	333	170.071	3.401	0.782	0.751	0.414	0.339	0.452	0.474
192	images/192.png	spiral	20	60	30	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.01	Linear	L2	0.03	100	666	335.988	3.36	0.766	0.73	0.483	0.371	0.5	0.579
193	images/193.png	spiral	20	60	30	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.01	Linear	L2	0.03	200	1333	637.328	3.187	0.749	0.696	0.655	0.452	0.595	0.632
194	images/194.png	spiral	20	60	30	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.01	Linear	L2	0.03	400	2666	1192.611	2.982	0.73	0.679	0.655	0.516	0.619	0.632
195	images/195.png	xor	20	10	28	0	1	0	1	1	0	1	1	7	7	0	0	0	0	0	0.01	ReLU	None	0.03	25	178	86.394	3.456	1.068	1.201	1.0	1.0	0.979	1.0
196	images/196.png	xor	20	10	28	0	1	0	1	1	0	1	1	7	7	0	0	0	0	0	0.01	ReLU	None	0.03	50	357	187.478	3.75	0.53	0.488	1.0	1.0	0.958	0.988
197	images/197.png	xor	20	10	28	0	1	0	1	1	0	1	1	7	7	0	0	0	0	0	0.01	ReLU	None	0.03	100	714	373.014	3.73	0.511	0.452	1.0	1.0	0.968	0.988
198	images/198.png	xor	20	10	28	0	1	0	1	1	0	1	1	7	7	0	0	0	0	0	0.01	ReLU	None	0.03	200	1428	699.987	3.5	0.508	0.448	1.0	1.0	0.968	0.988
199	images/199.png	xor	20	10	28	0	1	0	1	1	0	1	1	7	7	0	0	0	0	0	0.01	ReLU	None	0.03	400	2857	1355.297	3.388	0.506	0.445	1.0	1.0	0.968	0.988
